,Date,Datetime,Surface Temperature (kelvin),Surface Temperature (Celcius),Power,Confidence,Latitude,Longitude
976,2017-05-03,2017-05-03T04:05:10,320.1,46,22.5,72,-36.6595,143.8887
977,2017-05-03,2017-05-03T04:05:10,377.8,104,152.3,100,-36.0555,141.6071
978,2017-05-03,2017-05-03T04:03:50,319.5,46,22.3,71,-37.5583,142.9318
979,2017-05-03,2017-05-03T04:03:50,383.2,110,176.2,100,-36.4952,143.971
980,2017-05-03,2017-05-03T04:03:20,321.1,47,21.5,74,-36.1021,145.7792
981,2017-05-03,2017-05-03T04:03:10,345.2,72,62.0,93,-36.6942,143.8021
982,2017-05-03,2017-05-03T04:03:00,311.9,38,11.8,52,-36.1961,141.6376
983,2017-05-03,2017-05-03T04:03:00,315.5,42,17.5,64,-36.3584,145.9225
984,2017-05-03,2017-05-03T04:03:00,364.4,91,107.6,100,-36.3459,141.5586
985,2017-05-03,2017-05-03T04:03:00,333.8,60,41.8,86,-36.6072,145.2651
986,2017-05-03,2017-05-03T04:02:50,320.2,47,24.5,72,-36.3526,146.3686
987,2017-05-03,2017-05-03T04:02:40,313.9,40,14.5,59,-36.1603,141.2905
988,2017-05-03,2017-05-03T04:02:40,317.3,44,25.5,68,-36.1267,147.6711
989,2017-05-03,2017-05-03T04:02:40,346.4,73,61.9,93,-36.4046,141.1534
990,2017-05-03,2017-05-03T04:02:40,323.4,50,26.6,76,-36.6612,143.8726
991,2017-05-03,2017-05-03T04:02:30,317.7,44,17.4,68,-36.3891,141.0253
992,2017-05-03,2017-05-03T04:02:20,317.3,44,19.1,68,-36.8763,142.7266
993,2017-05-03,2017-05-03T04:02:20,313.4,40,14.1,58,-35.4619,143.5251
994,2017-05-03,2017-05-03T04:02:20,352.7,79,76.0,96,-36.0594,141.5907
995,2017-05-03,2017-05-03T04:02:20,367.9,94,117.9,100,-36.0576,141.6122
996,2017-05-03,2017-05-03T04:02:20,320.2,47,20.1,72,-36.1614,141.2978
997,2017-05-03,2017-05-03T04:02:20,317.9,44,18.5,69,-36.2549,141.9908
998,2017-05-03,2017-05-03T04:02:20,318.9,45,19.7,70,-36.2531,142.0113
999,2017-05-03,2017-05-03T04:02:20,324.5,51,26.9,78,-36.1629,143.093
1000,2017-05-03,2017-05-03T04:02:20,337.6,64,45.3,88,-36.3415,141.5733
1001,2017-05-03,2017-05-03T04:02:20,315.8,42,15.8,65,-36.3884,141.0322
1002,2017-05-03,2017-05-03T04:02:20,320.7,47,24.1,73,-36.0106,144.9927
1003,2017-05-03,2017-05-03T04:02:20,331.5,58,34.9,84,-36.4173,141.1549
1004,2017-05-03,2017-05-03T04:02:20,323.1,49,24.9,76,-36.3973,141.8273
1005,2017-05-03,2017-05-03T04:02:20,346.3,73,62.7,93,-36.388000000000005,141.8309
1006,2017-05-03,2017-05-03T04:02:20,333.4,60,41.3,85,-36.080999999999996,145.5175
1007,2017-05-03,2017-05-03T04:02:20,340.5,67,50.2,90,-36.094,145.7646
1008,2017-05-03,2017-05-03T04:02:20,331.9,58,35.5,84,-36.0925,145.7774
1009,2017-05-03,2017-05-03T04:02:20,336.3,63,43.5,87,-36.1036,145.7664
1010,2017-05-03,2017-05-03T04:02:20,319.5,46,21.8,71,-36.0205,146.4492
1011,2017-05-03,2017-05-03T04:02:20,323.9,50,25.0,77,-36.5153,142.8401
1012,2017-05-03,2017-05-03T04:02:20,312.3,39,13.3,51,-36.4969,143.9552
1013,2017-05-03,2017-05-03T04:02:20,320.1,46,21.7,72,-36.4936,143.9868
1014,2017-05-03,2017-05-03T04:02:20,331.2,58,37.8,84,-36.36,145.9097
1015,2017-05-03,2017-05-03T04:02:20,322.1,48,25.7,75,-36.4208,145.5629
1016,2017-05-03,2017-05-03T04:02:20,357.9,84,92.3,99,-36.5438,144.7548
1017,2017-05-03,2017-05-03T04:02:20,311.6,38,14.7,50,-36.3511,146.3809
1018,2017-05-03,2017-05-03T04:02:20,322.9,49,22.9,56,-36.7501,142.8867
1019,2017-05-03,2017-05-03T04:02:20,350.1,76,72.6,95,-36.6537,143.8781
1020,2017-05-03,2017-05-03T04:02:20,312.7,39,21.0,55,-36.2476,147.5281
1021,2017-05-03,2017-05-03T04:02:20,319.6,46,23.0,71,-36.7124,143.8381
1022,2017-05-03,2017-05-03T04:02:20,326.3,53,28.4,79,-36.8691,142.7205
1023,2017-05-03,2017-05-03T04:02:20,325.0,51,28.7,78,-36.8781,142.7074
1024,2017-05-03,2017-05-03T04:02:20,319.3,46,22.9,71,-37.0908,143.906
1025,2017-05-02,2017-05-02T23:48:10,367.5,94,123.8,100,-38.1917,147.0745
1026,2017-05-02,2017-05-02T23:46:40,325.4,52,35.0,79,-38.1873,147.0702
1027,2017-05-02,2017-05-02T23:44:00,349.3,76,76.3,95,-38.1987,147.0666
1028,2017-05-02,2017-05-02T23:44:00,313.4,40,20.6,58,-38.1913,147.0894
1029,2017-05-02,2017-05-02T23:44:00,328.1,54,38.2,81,-38.2026,147.0856
1030,2017-05-02,2017-05-02T04:56:40,336.7,63,49.5,76,-36.3126,145.8104
1031,2017-05-02,2017-05-02T04:56:40,322.0,48,26.7,75,-36.309,141.4964
1032,2017-05-02,2017-05-02T04:56:40,316.2,43,18.6,65,-36.3028,141.5016
1033,2017-05-02,2017-05-02T00:36:40,315.0,41,18.0,63,-34.339,142.2459
1034,2017-05-02,2017-05-02T00:36:40,319.0,45,26.8,70,-37.4786,141.4578
1035,2017-05-01,2017-05-01T04:20:40,323.6,50,26.7,77,-36.8725,143.4125
1036,2017-05-01,2017-05-01T04:17:50,376.9,103,148.9,94,-36.9363,143.0852
1037,2017-05-01,2017-05-01T04:16:20,325.3,52,25.8,77,-36.3401,143.0453
1038,2017-05-01,2017-05-01T04:16:00,312.5,39,12.3,55,-36.2929,142.9282
1039,2017-05-01,2017-05-01T04:15:40,315.1,41,15.9,63,-36.1144,142.9724
1040,2017-05-01,2017-05-01T04:14:40,314.6,41,14.2,62,-36.0063,142.4512
1041,2017-05-01,2017-05-01T04:14:30,328.9,55,33.7,82,-36.2731,143.1668
1042,2017-05-01,2017-05-01T04:14:30,328.5,55,33.2,82,-36.9664,143.4752
1043,2017-05-01,2017-05-01T04:14:20,327.4,54,30.6,80,-36.2913,142.9408
1044,2017-05-01,2017-05-01T04:14:20,345.8,72,60.9,70,-36.9303,143.1034
1045,2017-05-01,2017-05-01T04:14:20,396.0,122,236.0,100,-36.9318,143.0907
1046,2017-05-01,2017-05-01T04:14:20,350.3,77,72.5,83,-36.3195,146.0601
1047,2017-05-01,2017-05-01T04:14:20,372.9,99,132.6,100,-36.5839,143.0588
1048,2017-05-01,2017-05-01T04:14:20,367.4,94,114.5,100,-36.5854,143.0462
1049,2017-05-01,2017-05-01T04:14:20,335.5,62,42.3,82,-36.3863,143.339
1050,2017-05-01,2017-05-01T04:14:20,350.1,76,69.9,95,-36.3014,143.203
1051,2017-05-01,2017-05-01T04:14:20,321.6,48,21.1,74,-36.3029,143.1906
1052,2017-05-01,2017-05-01T04:14:20,325.4,52,28.9,79,-36.2493,143.1244
1053,2017-05-01,2017-05-01T04:14:20,332.9,59,39.5,85,-36.1128,142.9849
1054,2017-05-01,2017-05-01T04:14:20,391.1,117,208.4,87,-36.9348,143.09799999999998
1055,2017-04-29,2017-04-29T04:33:00,363.8,90,108.5,87,-36.3332,145.8594
1056,2017-04-29,2017-04-29T04:26:20,321.7,48,25.1,74,-36.272,145.5501
1057,2017-04-29,2017-04-29T04:26:20,325.0,51,29.5,59,-36.3235,145.8568
1058,2017-04-26,2017-04-26T13:26:10,307.6,34,18.7,56,-36.5511,146.7819
1059,2017-04-25,2017-04-25T05:02:30,329.2,56,34.4,82,-36.6995,142.9146
1060,2017-04-25,2017-04-25T04:57:30,312.4,39,13.7,54,-36.7063,142.0025
1061,2017-04-25,2017-04-25T04:50:50,324.5,51,28.0,78,-36.704,142.9089
1062,2017-04-24,2017-04-24T04:14:30,318.7,45,24.0,70,-36.1926,146.3074
1063,2017-04-24,2017-04-24T04:09:50,323.3,50,24.1,66,-37.6865,148.5154
1064,2017-04-24,2017-04-24T04:08:30,320.5,47,26.0,72,-36.7621,143.8879
1065,2017-04-24,2017-04-24T04:08:30,317.7,44,20.6,68,-37.6505,149.2134
1066,2017-04-24,2017-04-24T04:08:20,351.5,78,70.7,86,-37.6775,148.5131
1067,2017-04-24,2017-04-24T04:08:20,320.6,47,23.7,73,-36.8383,143.9358
1068,2017-04-24,2017-04-24T04:08:20,381.8,108,165.6,94,-37.6684,148.5109
1069,2017-04-24,2017-04-24T04:08:20,329.6,56,32.9,77,-37.7105,148.6047
1070,2017-04-23,2017-04-23T23:56:20,312.5,39,19.6,55,-37.2142,148.822
1071,2017-04-23,2017-04-23T12:55:00,323.9,50,33.9,100,-36.8373,146.1811
1072,2017-04-23,2017-04-23T12:50:50,316.4,43,25.0,91,-36.8299,146.1897
1073,2017-04-23,2017-04-23T12:50:40,328.7,55,40.5,100,-36.8357,146.1961
1074,2017-04-23,2017-04-23T05:13:00,321.7,48,20.3,74,-36.3045,141.0771
1075,2017-04-23,2017-04-23T05:04:30,317.8,44,15.9,68,-36.3114,141.0499
1076,2017-04-23,2017-04-23T05:03:40,337.8,64,43.7,88,-36.9077,142.6861
1077,2017-04-23,2017-04-23T05:03:10,346.0,72,60.3,93,-36.9111,142.692
1078,2017-04-23,2017-04-23T05:03:10,323.9,50,24.0,77,-36.9175,142.6639
1079,2017-04-23,2017-04-23T05:03:00,321.8,48,21.0,74,-36.8147,142.8375
1080,2017-04-23,2017-04-23T05:02:50,313.8,40,12.5,59,-36.8679,142.7328
1081,2017-04-23,2017-04-23T05:02:50,318.6,45,17.1,70,-36.8081,142.8665
1082,2017-04-23,2017-04-23T05:02:50,313.4,40,10.6,58,-36.4188,141.0484
1083,2017-04-23,2017-04-23T05:02:50,359.7,86,94.4,99,-37.5115,143.14
1084,2017-04-23,2017-04-23T05:02:50,325.1,51,24.9,78,-36.3094,141.0543
1085,2017-04-23,2017-04-23T05:02:50,320.8,47,20.3,73,-36.9521,143.0574
1086,2017-04-23,2017-04-23T05:02:50,320.5,47,20.1,73,-36.9454,143.0869
1087,2017-04-23,2017-04-23T05:02:50,374.3,101,139.8,100,-37.5181,143.1111
1088,2017-04-23,2017-04-23T05:02:50,327.6,54,28.3,81,-36.3066,141.0728
1089,2017-04-22,2017-04-22T04:20:20,320.4,47,21.2,62,-37.722,148.6026
1090,2017-04-22,2017-04-22T04:20:20,335.3,62,42.3,87,-37.732,148.6059
1091,2017-04-20,2017-04-20T04:44:20,331.9,58,32.9,84,-36.8871,145.1536
1092,2017-04-20,2017-04-20T04:36:00,313.8,40,13.3,59,-38.4685,146.673
1093,2017-04-20,2017-04-20T04:34:10,314.0,40,11.2,60,-36.8922,145.1252
1094,2017-04-20,2017-04-20T04:34:10,345.9,72,59.6,93,-37.769,147.94
1095,2017-04-20,2017-04-20T04:33:40,323.6,50,20.0,77,-36.0799,146.0784
1096,2017-04-20,2017-04-20T04:33:20,336.7,63,41.0,88,-36.0829,146.0621
1097,2017-04-20,2017-04-20T04:32:50,340.2,67,53.1,90,-36.1303,146.3606
1098,2017-04-20,2017-04-20T04:32:50,318.6,45,17.3,67,-37.7615,147.9169
1099,2017-04-20,2017-04-20T04:32:30,315.2,42,13.2,63,-36.8079,145.1409
1100,2017-04-20,2017-04-20T04:32:30,333.5,60,38.8,85,-37.7783,147.9284
1101,2017-04-20,2017-04-20T04:32:30,325.9,52,24.2,79,-36.8846,145.1679
1102,2017-04-20,2017-04-20T04:32:30,326.6,53,32.3,80,-37.2341,149.1736
1103,2017-04-20,2017-04-20T04:32:30,325.8,52,29.5,63,-36.9189,147.5603
1104,2017-04-20,2017-04-20T04:32:30,357.5,84,91.6,98,-36.1345,146.351
1105,2017-04-20,2017-04-20T04:32:30,335.3,62,45.5,87,-36.9246,147.5559
1106,2017-04-20,2017-04-20T00:19:00,315.4,42,10.2,64,-36.085,145.9096
1107,2017-04-20,2017-04-20T00:18:40,336.9,63,49.0,88,-38.1301,143.9398
1108,2017-04-20,2017-04-20T00:18:20,318.2,45,20.9,69,-37.7087,145.5499
1109,2017-04-20,2017-04-20T00:18:20,384.2,111,175.9,100,-36.5865,145.2081
1110,2017-04-20,2017-04-20T00:17:10,320.6,47,20.5,73,-36.8702,144.0381
1111,2017-04-20,2017-04-20T00:17:10,359.1,85,89.4,99,-36.1586,145.6666
1112,2017-04-20,2017-04-20T00:16:50,321.5,48,25.6,74,-37.8672,143.8194
1113,2017-04-20,2017-04-20T00:15:30,324.5,51,24.5,78,-36.5956,145.20600000000002
1114,2017-04-20,2017-04-20T00:14:20,323.8,50,31.3,77,-37.2197,148.8134
1115,2017-04-20,2017-04-20T00:14:10,351.4,78,70.3,96,-36.5847,145.1968
1116,2017-04-20,2017-04-20T00:13:40,338.1,64,48.9,89,-37.6997,145.5519
1117,2017-04-20,2017-04-20T00:13:30,323.8,50,25.6,61,-37.931999999999995,146.1845
1118,2017-04-20,2017-04-20T00:13:10,323.2,50,27.0,76,-36.6407,144.2957
1119,2017-04-20,2017-04-20T00:13:00,315.1,41,11.8,63,-36.1569,145.6554
1120,2017-04-20,2017-04-20T00:13:00,314.0,40,15.9,54,-36.6363,144.3033
1121,2017-04-20,2017-04-20T00:12:50,323.0,49,30.3,76,-37.2212,148.8262
1122,2017-04-19,2017-04-19T13:23:10,312.9,39,18.8,80,-36.7388,145.8792
1123,2017-04-19,2017-04-19T13:18:20,313.7,40,19.1,83,-36.7498,145.8699
1124,2017-04-19,2017-04-19T13:15:10,313.0,39,19.4,81,-36.759,145.8719
1125,2017-04-19,2017-04-19T13:15:10,315.4,42,21.2,88,-37.7021,145.5536
1126,2017-04-19,2017-04-19T03:54:50,326.1,52,25.3,79,-35.9187,143.9828
1127,2017-04-19,2017-04-19T03:54:40,318.0,44,24.2,60,-37.4385,143.6244
1128,2017-04-19,2017-04-19T03:54:40,326.3,53,26.2,79,-36.5123,144.4448
1129,2017-04-19,2017-04-19T03:54:20,319.7,46,25.0,71,-36.8515,146.1707
1130,2017-04-19,2017-04-19T03:54:00,324.3,51,27.9,73,-37.8934,143.34
1131,2017-04-19,2017-04-19T03:53:20,336.0,62,41.6,87,-36.5125,144.4496
1132,2017-04-19,2017-04-19T03:52:40,314.1,40,15.4,51,-37.175,148.9347
1133,2017-04-19,2017-04-19T03:52:30,311.9,38,13.0,52,-38.0771,144.2044
1134,2017-04-19,2017-04-19T03:52:10,339.1,65,50.2,89,-37.876,143.7804
1135,2017-04-19,2017-04-19T03:52:10,347.4,74,59.0,88,-36.1546,141.8146
1136,2017-04-19,2017-04-19T03:52:10,337.3,64,42.8,88,-36.5104,144.4674
1137,2017-04-19,2017-04-19T03:52:00,319.7,46,21.5,72,-37.4756,145.6779
1138,2017-04-19,2017-04-19T03:52:00,343.3,70,55.0,87,-37.9091,143.5105
1139,2017-04-19,2017-04-19T03:51:50,331.3,58,33.7,84,-36.5107,144.4722
1140,2017-04-19,2017-04-19T03:51:50,329.5,56,34.7,82,-36.9199,143.0507
1141,2017-04-19,2017-04-19T03:51:20,315.0,41,11.9,63,-36.0064,146.4606
1142,2017-04-19,2017-04-19T03:51:20,339.9,66,45.2,80,-36.1559,141.8102
1143,2017-04-19,2017-04-19T03:51:10,315.4,42,12.8,57,-35.9326,143.9772
1144,2017-04-19,2017-04-19T03:50:50,334.4,61,39.9,86,-36.3735,147.3154
1145,2017-04-19,2017-04-19T03:50:50,317.5,44,13.2,60,-36.2724,146.4168
1146,2017-04-19,2017-04-19T03:50:40,361.4,88,97.6,100,-37.9071,143.53799999999998
1147,2017-04-19,2017-04-19T03:50:40,320.8,47,20.6,73,-38.0229,143.749
1148,2017-04-19,2017-04-19T03:50:30,315.7,42,12.8,64,-36.0047,146.4774
1149,2017-04-19,2017-04-19T03:50:30,331.8,58,37.9,84,-38.1403,144.2187
1150,2017-04-19,2017-04-19T03:50:30,324.3,51,24.8,77,-38.0171,143.7532
1151,2017-04-19,2017-04-19T03:50:30,313.5,40,15.0,58,-37.6841,147.5667
1152,2017-04-19,2017-04-19T03:50:30,371.5,98,129.7,100,-37.3902,148.2955
1153,2017-04-19,2017-04-19T03:50:30,317.1,43,20.5,67,-37.7856,143.4095
1154,2017-04-19,2017-04-19T03:50:30,368.9,95,126.7,100,-37.5027,146.347
1155,2017-04-19,2017-04-19T03:50:30,366.7,93,119.2,100,-37.5043,146.3299
1156,2017-04-19,2017-04-19T03:50:30,318.0,44,18.7,64,-37.4854,145.7008
1157,2017-04-19,2017-04-19T03:50:30,317.1,43,17.9,67,-37.4737,145.6985
1158,2017-04-19,2017-04-19T03:50:30,311.7,38,13.1,50,-37.2166,143.8674
1159,2017-04-19,2017-04-19T03:50:30,313.3,40,14.7,57,-36.9733,146.0788
1160,2017-04-19,2017-04-19T03:50:30,331.1,57,33.2,78,-36.6141,146.6331
1161,2017-04-19,2017-04-19T03:50:30,337.8,64,49.0,88,-36.914,143.0283
1162,2017-04-19,2017-04-19T03:50:30,322.4,49,26.0,75,-36.6217,145.2537
1163,2017-04-19,2017-04-19T03:50:30,321.0,47,20.8,73,-36.634,144.5408
1164,2017-04-19,2017-04-19T03:50:30,326.5,53,26.9,73,-36.3631,147.3135
1165,2017-04-19,2017-04-19T03:50:30,315.5,42,18.5,64,-36.309,145.6878
1166,2017-04-19,2017-04-19T03:50:30,345.7,72,55.3,93,-36.1964,144.5217
1167,2017-04-19,2017-04-19T03:50:30,331.5,58,33.1,84,-35.9316,143.9843
1168,2017-04-19,2017-04-19T03:50:30,332.2,59,34.5,85,-35.9197,143.9757
1169,2017-04-19,2017-04-19T01:17:50,321.9,48,24.6,65,-36.6801,141.7315
1170,2017-04-19,2017-04-19T01:11:50,323.1,49,27.2,76,-36.6778,141.7388
1171,2017-04-19,2017-04-19T01:07:10,330.7,57,37.3,63,-36.6756,141.708
1172,2017-04-18,2017-04-18T04:57:10,318.1,44,18.2,69,-36.9654,140.981
1173,2017-04-18,2017-04-18T04:56:30,319.7,46,19.4,68,-38.0631,143.6433
1174,2017-04-18,2017-04-18T04:56:20,334.9,61,37.3,86,-37.4514,142.9998
1175,2017-04-18,2017-04-18T04:55:00,329.2,56,29.4,82,-37.6646,142.9131
1176,2017-04-18,2017-04-18T04:54:50,324.6,51,23.7,78,-36.6707,143.8452
1177,2017-04-18,2017-04-18T04:54:40,318.6,45,13.8,70,-36.5223,144.5934
1178,2017-04-18,2017-04-18T04:54:40,318.3,45,15.3,69,-37.4022,143.2016
1179,2017-04-18,2017-04-18T04:54:40,341.6,68,49.3,91,-37.6397,142.5968
1180,2017-04-18,2017-04-18T04:54:40,318.2,45,14.9,69,-36.4469,142.4565
1181,2017-04-18,2017-04-18T04:54:20,313.5,40,10.3,58,-37.7893,142.7953
1182,2017-04-18,2017-04-18T04:54:00,318.0,44,13.6,69,-37.0135,143.5822
1183,2017-04-18,2017-04-18T04:53:20,322.0,48,25.2,62,-37.4983,145.55
1184,2017-04-18,2017-04-18T04:53:00,339.6,66,45.1,90,-37.6267,142.9993
1185,2017-04-18,2017-04-18T04:52:20,333.6,60,33.3,86,-36.6204,145.4205
1186,2017-04-18,2017-04-18T04:52:10,323.5,50,22.1,76,-38.1187,143.7662
1187,2017-04-18,2017-04-18T04:52:00,397.5,124,239.8,100,-38.1665,143.062
1188,2017-04-18,2017-04-18T04:52:00,332.2,59,34.2,85,-37.8077,142.5193
1189,2017-04-18,2017-04-18T04:51:50,322.5,49,22.2,75,-37.3526,143.9342
1190,2017-04-18,2017-04-18T04:51:50,321.5,48,16.3,66,-36.7422,141.8511
1191,2017-04-18,2017-04-18T04:51:40,312.6,39,14.5,55,-37.579,144.1483
1192,2017-04-18,2017-04-18T04:51:40,320.4,47,15.6,72,-36.3585,141.5686
1193,2017-04-18,2017-04-18T04:51:40,345.5,72,56.4,93,-36.5871,144.4958
1194,2017-04-18,2017-04-18T04:51:30,323.8,50,21.3,77,-36.6665,141.7502
1195,2017-04-18,2017-04-18T04:51:30,326.8,53,22.3,80,-36.1048,145.5791
1196,2017-04-18,2017-04-18T04:51:30,338.6,65,42.1,89,-36.2618,141.8783
1197,2017-04-18,2017-04-18T04:51:30,331.3,58,30.8,82,-37.7208,142.9624
1198,2017-04-18,2017-04-18T04:51:30,339.6,66,45.0,90,-36.6828,144.784
1199,2017-04-18,2017-04-18T04:51:30,315.0,41,13.4,63,-36.806999999999995,144.3933
1200,2017-04-18,2017-04-18T04:51:30,321.4,48,17.1,74,-37.1286,141.7076
1201,2017-04-18,2017-04-18T04:51:30,339.5,66,44.5,89,-37.4843,143.0592
1202,2017-04-18,2017-04-18T04:51:30,325.0,51,18.6,68,-34.9057,142.0623
1203,2017-04-18,2017-04-18T04:51:30,316.4,43,13.5,66,-37.9881,143.5436
1204,2017-04-18,2017-04-18T04:51:20,317.3,44,12.1,68,-37.135999999999996,141.7239
1205,2017-04-18,2017-04-18T04:51:20,329.5,56,26.1,82,-36.8299,142.2781
1206,2017-04-18,2017-04-18T04:51:20,328.4,55,25.7,81,-36.9912,142.0122
1207,2017-04-18,2017-04-18T04:51:20,326.2,53,25.6,79,-37.7349,142.6477
1208,2017-04-18,2017-04-18T04:51:20,321.0,47,18.5,73,-37.8051,142.5339
1209,2017-04-18,2017-04-18T04:51:20,330.0,56,37.6,78,-38.0427,146.3979
1210,2017-04-18,2017-04-18T04:50:20,327.0,53,23.9,80,-36.381,145.5436
1211,2017-04-18,2017-04-18T04:50:10,321.1,47,17.8,74,-37.7905,143.1764
1212,2017-04-18,2017-04-18T04:49:50,318.8,45,15.8,70,-37.7194,143.3497
1213,2017-04-18,2017-04-18T04:49:50,336.5,63,39.0,88,-37.1262,141.7213
1214,2017-04-18,2017-04-18T04:49:50,324.0,50,23.4,77,-38.1536,144.1275
1215,2017-04-18,2017-04-18T04:49:00,319.2,46,12.6,59,-35.7866,143.4796
1216,2017-04-18,2017-04-18T04:49:00,324.3,51,24.3,77,-37.0411,142.996
1217,2017-04-18,2017-04-18T04:49:00,319.4,46,16.6,71,-37.7303,142.9382
1218,2017-04-18,2017-04-18T04:49:00,314.9,41,10.0,57,-36.925,143.9798
1219,2017-04-18,2017-04-18T04:48:30,320.8,47,16.1,59,-37.9049,142.8528
1220,2017-04-18,2017-04-18T04:48:30,316.2,43,10.6,65,-36.1581,142.7434
1221,2017-04-18,2017-04-18T04:48:20,386.7,113,181.2,100,-36.9045,141.9823
1222,2017-04-18,2017-04-18T04:48:20,330.0,56,30.3,83,-37.6593,142.6655
1223,2017-04-18,2017-04-18T04:48:20,337.5,64,37.7,88,-36.2851,145.8
1224,2017-04-18,2017-04-18T04:48:10,337.5,64,40.6,88,-36.5577,145.3929
1225,2017-04-18,2017-04-18T04:48:10,334.6,61,37.1,86,-37.7751,143.0494
1226,2017-04-18,2017-04-18T04:48:10,347.1,73,60.4,94,-37.7274,142.9536
1227,2017-04-18,2017-04-18T04:48:10,342.4,69,51.2,91,-37.6964,142.8583
1228,2017-04-18,2017-04-18T04:48:10,332.3,59,31.3,85,-36.7448,141.8369
1229,2017-04-18,2017-04-18T04:48:10,313.8,40,12.0,59,-37.6868,142.3949
1230,2017-04-18,2017-04-18T04:48:10,320.4,47,22.0,73,-36.9206,141.0574
1231,2017-04-18,2017-04-18T04:48:10,355.5,82,79.3,98,-38.0509,143.9423
1232,2017-04-18,2017-04-18T04:48:10,315.9,42,11.7,52,-36.1021,146.6853
1233,2017-04-18,2017-04-18T04:48:10,343.6,70,53.4,92,-37.9284,143.108
1234,2017-04-18,2017-04-18T04:48:10,326.0,52,23.3,79,-37.1216,141.8644
1235,2017-04-18,2017-04-18T04:47:40,316.0,42,13.5,65,-37.6674,142.2687
1236,2017-04-18,2017-04-18T04:47:20,314.7,41,11.1,62,-37.7181,141.6962
1237,2017-04-18,2017-04-18T04:47:20,367.5,94,113.5,100,-37.5701,142.6497
1238,2017-04-18,2017-04-18T04:46:50,316.8,43,13.6,64,-37.7785,143.1232
1239,2017-04-18,2017-04-18T04:46:50,318.3,45,14.5,69,-37.4322,143.1602
1240,2017-04-18,2017-04-18T04:46:40,323.9,50,23.7,77,-37.8025,143.4677
1241,2017-04-18,2017-04-18T04:46:40,315.3,42,11.4,63,-36.525999999999996,144.7931
1242,2017-04-18,2017-04-18T04:46:30,332.9,59,34.3,85,-37.7134,143.3818
1243,2017-04-18,2017-04-18T04:46:30,326.8,53,28.2,80,-37.0595,142.8366
1244,2017-04-18,2017-04-18T04:46:30,314.6,41,11.7,62,-37.9538,143.1487
1245,2017-04-18,2017-04-18T04:46:30,320.1,46,19.5,72,-37.9171,143.2873
1246,2017-04-18,2017-04-18T04:46:30,324.9,51,20.7,78,-36.9887,142.0263
1247,2017-04-18,2017-04-18T04:46:30,341.1,67,45.6,90,-36.7101,142.3865
1248,2017-04-18,2017-04-18T04:46:30,321.0,47,16.3,73,-36.7348,141.8343
1249,2017-04-18,2017-04-18T04:46:30,318.2,45,13.0,69,-36.6704,141.3197
1250,2017-04-18,2017-04-18T04:46:30,322.8,49,18.0,76,-34.8892,142.0679
1251,2017-04-18,2017-04-18T04:46:10,313.2,40,12.8,57,-37.4903,143.5786
1252,2017-04-18,2017-04-18T04:46:00,346.2,73,58.4,93,-38.1693,143.0466
1253,2017-04-18,2017-04-18T04:45:50,315.8,42,14.1,64,-38.0574,143.6523
1254,2017-04-18,2017-04-18T04:45:50,350.5,77,64.3,95,-36.7128,142.3717
1255,2017-04-18,2017-04-18T04:45:50,354.4,81,81.4,97,-37.4885,142.0658
1256,2017-04-18,2017-04-18T04:45:50,328.6,55,28.8,82,-36.7689,141.1047
1257,2017-04-18,2017-04-18T04:45:40,324.2,51,21.7,77,-37.591,142.593
1258,2017-04-18,2017-04-18T04:45:40,314.5,41,13.7,61,-36.9908,141.2448
1259,2017-04-18,2017-04-18T04:45:40,326.4,53,20.4,79,-36.931999999999995,141.9456
1260,2017-04-18,2017-04-18T04:45:40,320.0,46,18.0,72,-37.8189,143.2016
1261,2017-04-18,2017-04-18T04:45:40,316.4,43,10.5,63,-36.4428,145.5639
1262,2017-04-18,2017-04-18T04:45:40,329.0,55,27.8,82,-36.5378,144.7969
1263,2017-04-18,2017-04-18T04:45:40,322.8,49,28.8,76,-37.9199,145.8475
1264,2017-04-18,2017-04-18T04:45:40,334.6,61,36.3,67,-38.1159,143.7887
1265,2017-04-18,2017-04-18T04:45:40,319.5,46,16.2,54,-37.8084,143.1985
1266,2017-04-18,2017-04-18T04:45:30,333.7,60,30.3,86,-36.902,141.9965
1267,2017-04-18,2017-04-18T04:45:20,341.6,68,48.4,77,-36.7101,142.981
1268,2017-04-18,2017-04-18T04:45:20,338.3,65,43.7,89,-37.0959,143.8206
1269,2017-04-18,2017-04-18T04:45:20,327.6,54,25.4,81,-36.7302,141.6234
1270,2017-04-18,2017-04-18T04:45:10,312.9,39,14.2,56,-36.4147,141.0669
1271,2017-04-18,2017-04-18T04:45:10,323.5,50,25.1,74,-38.5533,143.4927
1272,2017-04-18,2017-04-18T04:45:10,361.0,87,95.2,100,-37.9594,143.5638
1273,2017-04-18,2017-04-18T04:45:10,332.1,58,33.7,84,-37.9625,143.5474
1274,2017-04-18,2017-04-18T04:45:10,318.8,45,13.3,70,-36.8689,141.9507
1275,2017-04-18,2017-04-18T04:45:10,317.9,44,16.0,69,-38.1748,143.0552
1276,2017-04-18,2017-04-18T04:45:00,320.6,47,18.4,73,-38.0261,143.5208
1277,2017-04-18,2017-04-18T04:45:00,319.9,46,16.4,72,-37.4634,143.053
1278,2017-04-18,2017-04-18T04:45:00,355.8,82,79.2,98,-36.5921,144.4905
1279,2017-04-18,2017-04-18T04:45:00,323.2,50,21.9,76,-37.7126,141.6103
